order_id,carrier,tracking_number,shipped_date,estimated_delivery,current_status,last_location
ORD104308,USPS,US2796475105,2026-03-29,2026-04-03,Delivered,"Denver, CO"
ORD104309,UPS,DH5875487847,2026-03-05,2026-03-11,Delayed - carrier exception,"Portland, OR"
ORD104312,DHL,DH9912995732,2026-06-11,2026-06-18,Returned to Sender,"Raleigh, NC"
ORD104313,USPS,FE2209022473,2025-12-17,2025-12-26,Delivered,"Portland, OR"
ORD104314,UPS,UP7281637526,2026-02-11,2026-02-15,Delayed - carrier exception,"Columbus, OH"
ORD104315,UPS,UP8118467388,2025-11-06,2025-11-13,Delivered,"Nashville, TN"
ORD104316,UPS,UP4415432601,2026-06-14,2026-06-20,In Transit,"Phoenix, AZ"
ORD104317,FedEx,UP1555016050,2026-01-29,2026-02-07,Delivered,"Chicago, IL"
ORD104318,UPS,DH3835757057,2026-06-28,2026-07-06,Delivered,"Seattle, WA"
ORD104319,DHL,UP9567356666,2026-05-10,2026-05-18,Delivered,"Minneapolis, MN"
ORD104320,FedEx,US1927349262,2025-12-09,2025-12-13,Returned to Sender,"Salt Lake City, UT"
ORD104321,DHL,UP2159627722,2025-10-09,2025-10-14,In Transit,"Portland, OR"
ORD104322,USPS,UP5756617153,2025-09-11,2025-09-13,Delayed - carrier exception,"Nashville, TN"
ORD104324,UPS,UP9870103084,2025-12-17,2025-12-25,In Transit,"Nashville, TN"
ORD104325,USPS,DH7259781546,2025-08-18,2025-08-23,Delivered,"Chicago, IL"
ORD104326,FedEx,DH1405232689,2025-11-17,2025-11-24,Delivered,"Atlanta, GA"
ORD104329,DHL,FE9564154385,2026-02-11,2026-02-15,Out for Delivery,"Seattle, WA"
ORD104330,FedEx,DH8863128081,2026-03-29,2026-04-05,Delivered,"Salt Lake City, UT"
ORD104333,FedEx,US4134196946,2025-12-10,2025-12-19,Returned to Sender,"Chicago, IL"
ORD104334,UPS,UP5690745427,2025-12-09,2025-12-13,Delivered,"Austin, TX"
ORD104335,UPS,FE5092208762,2025-10-24,2025-10-28,In Transit,"Atlanta, GA"
ORD104337,USPS,US2797372407,2026-03-31,2026-04-07,Delivered,"Miami, FL"
ORD104338,FedEx,US1677102768,2026-01-25,2026-02-01,Delivered,"Boston, MA"
ORD104339,DHL,DH6587092351,2025-11-03,2025-11-09,In Transit,"San Diego, CA"
ORD104340,DHL,DH1055313588,2026-03-14,2026-03-22,Delivered,"San Diego, CA"
ORD104341,DHL,FE1375697050,2026-08-01,2026-08-06,In Transit,"Phoenix, AZ"
ORD104343,USPS,UP2959702178,2026-02-11,2026-02-14,Delivered,"Minneapolis, MN"
ORD104344,FedEx,DH7777202982,2026-01-09,2026-01-18,Delivered,"Phoenix, AZ"
ORD104345,USPS,FE5207294243,2025-10-14,2025-10-23,In Transit,"Portland, OR"
ORD104346,UPS,UP2877143312,2025-09-03,2025-09-11,Returned to Sender,"Salt Lake City, UT"
ORD104347,FedEx,US8968694724,2025-09-17,2025-09-23,In Transit,"Raleigh, NC"
ORD104348,FedEx,DH3078267670,2026-07-11,2026-07-17,Delivered,"Boston, MA"
ORD104350,FedEx,UP7900944871,2026-07-10,2026-07-14,Delivered,"Miami, FL"
ORD104351,UPS,DH6958524697,2025-08-04,2025-08-12,Delivered,"Portland, OR"
ORD104352,USPS,FE2275232000,2026-03-08,2026-03-12,Returned to Sender,"Portland, OR"
ORD104353,DHL,FE2505175632,2026-06-11,2026-06-17,Delayed - carrier exception,"Boston, MA"
ORD104354,FedEx,UP2617492974,2026-05-05,2026-05-09,Delivered,"Atlanta, GA"
ORD104355,USPS,FE3302647637,2026-03-19,2026-03-24,In Transit,"Columbus, OH"
ORD104357,UPS,US8099939232,2026-05-31,2026-06-02,Delivered,"Denver, CO"
ORD104358,UPS,US2991967919,2026-01-10,2026-01-13,Delivered,"Columbus, OH"
ORD104360,UPS,US6646397167,2026-07-16,2026-07-22,Returned to Sender,"Phoenix, AZ"
ORD104362,DHL,UP7874134875,2026-03-17,2026-03-21,Delivered,"Chicago, IL"
ORD104363,DHL,US1406484087,2026-01-12,2026-01-19,Delivered,"Phoenix, AZ"
ORD104364,FedEx,DH5422689259,2025-08-16,2025-08-18,In Transit,"Raleigh, NC"
ORD104365,USPS,UP3319025760,2026-04-04,2026-04-06,Delivered,"Miami, FL"
ORD104367,DHL,UP3876891506,2025-09-29,2025-10-02,Delivered,"Minneapolis, MN"
ORD104368,UPS,US3860217343,2026-06-10,2026-06-13,Delivered,"Phoenix, AZ"
ORD104371,UPS,US3616310371,2025-11-04,2025-11-09,Delivered,"Raleigh, NC"
ORD104373,USPS,DH6427313637,2026-06-22,2026-06-24,Delivered,"Salt Lake City, UT"
ORD104374,FedEx,DH6930721496,2025-11-27,2025-12-06,Delivered,"Salt Lake City, UT"
ORD104375,FedEx,UP9518388531,2025-11-13,2025-11-16,Delivered,"Miami, FL"
ORD104376,USPS,FE5778817746,2026-02-16,2026-02-21,Delivered,"Chicago, IL"
ORD104377,UPS,FE6347291265,2026-07-05,2026-07-09,In Transit,"Phoenix, AZ"
ORD104378,DHL,UP2992811377,2026-03-10,2026-03-14,Delivered,"Salt Lake City, UT"
ORD104379,UPS,US5225503606,2026-01-01,2026-01-05,Delayed - carrier exception,"Columbus, OH"
ORD104380,DHL,US3831805767,2026-05-23,2026-05-30,Delayed - carrier exception,"Raleigh, NC"
ORD104381,UPS,UP1460974837,2025-09-01,2025-09-07,Delivered,"Atlanta, GA"
ORD104383,UPS,UP3931404070,2026-06-27,2026-06-29,Delivered,"Minneapolis, MN"
ORD104384,FedEx,UP6693343066,2026-04-15,2026-04-19,Delivered,"Austin, TX"
ORD104385,UPS,DH6503965843,2025-09-11,2025-09-14,Delivered,"Atlanta, GA"
ORD104386,FedEx,FE7400154822,2025-12-04,2025-12-12,In Transit,"Chicago, IL"
ORD104387,FedEx,UP5701326835,2026-01-14,2026-01-20,Delivered,"Miami, FL"
ORD104388,USPS,UP2580267500,2025-11-28,2025-12-07,Delivered,"San Diego, CA"
ORD104389,UPS,FE2441538622,2026-03-24,2026-03-31,In Transit,"Boston, MA"
ORD104390,FedEx,US8973278082,2025-08-28,2025-09-04,Delivered,"San Diego, CA"
ORD104391,USPS,UP4391949172,2026-04-03,2026-04-05,Delivered,"San Diego, CA"
ORD104392,DHL,FE6272049183,2026-06-14,2026-06-16,Delivered,"Salt Lake City, UT"
ORD104393,USPS,DH5817444027,2026-07-16,2026-07-24,Out for Delivery,"Phoenix, AZ"
ORD104394,USPS,US6092423618,2026-03-19,2026-03-23,Out for Delivery,"Portland, OR"
ORD104395,USPS,US3924520568,2026-05-24,2026-05-26,Delivered,"Boston, MA"
ORD104396,FedEx,FE9213240373,2026-04-09,2026-04-18,Delivered,"Salt Lake City, UT"
ORD104397,DHL,FE5161054913,2025-08-13,2025-08-17,Delivered,"Phoenix, AZ"
ORD104398,UPS,UP7865701230,2026-05-04,2026-05-10,Delivered,"San Diego, CA"
ORD104400,DHL,DH6682726531,2026-06-16,2026-06-20,In Transit,"Chicago, IL"
ORD104401,USPS,US9184731961,2026-07-30,2026-08-08,Delivered,"Nashville, TN"
ORD104402,UPS,DH1909240861,2026-04-23,2026-04-29,Delivered,"Portland, OR"
ORD104403,USPS,FE2682792794,2025-09-27,2025-10-02,Returned to Sender,"Boston, MA"
ORD104404,UPS,UP6496268145,2025-10-30,2025-11-02,Delivered,"Raleigh, NC"
ORD104405,USPS,US5798331617,2025-09-25,2025-09-29,Delivered,"Phoenix, AZ"
ORD104406,USPS,FE6101265620,2026-05-04,2026-05-06,Returned to Sender,"Chicago, IL"
ORD104407,FedEx,US7350631749,2026-04-22,2026-05-01,Delivered,"Raleigh, NC"
ORD104408,UPS,FE5746979805,2026-02-19,2026-02-28,Delivered,"Columbus, OH"
ORD104409,FedEx,DH9753199571,2025-10-22,2025-10-31,In Transit,"Nashville, TN"
ORD104410,FedEx,DH5821901558,2025-08-09,2025-08-13,Delivered,"Denver, CO"
ORD104411,DHL,US3779798671,2025-11-02,2025-11-10,Delivered,"Atlanta, GA"
ORD104412,USPS,UP4450653394,2026-02-10,2026-02-19,Delivered,"Nashville, TN"
ORD104413,FedEx,UP5518339617,2025-09-08,2025-09-13,Delivered,"Denver, CO"
ORD104415,UPS,UP8854478060,2025-08-10,2025-08-15,In Transit,"Austin, TX"
ORD104417,FedEx,US7361639600,2026-03-14,2026-03-19,Delivered,"Minneapolis, MN"
ORD104418,USPS,US2778935152,2026-06-29,2026-07-01,In Transit,"Austin, TX"
ORD104420,UPS,UP6804252505,2025-12-15,2025-12-19,Returned to Sender,"Phoenix, AZ"
ORD104421,FedEx,US3978968017,2026-03-23,2026-04-01,Returned to Sender,"Portland, OR"
ORD104422,DHL,DH5829355077,2026-02-21,2026-02-28,Returned to Sender,"Austin, TX"
ORD104424,UPS,FE8242421895,2025-12-01,2025-12-07,Delivered,"Columbus, OH"
ORD104425,DHL,US9178050223,2025-08-13,2025-08-18,Delivered,"Raleigh, NC"
ORD104427,DHL,FE8034335912,2026-07-17,2026-07-26,Delivered,"Seattle, WA"
ORD104428,DHL,DH1527531689,2026-05-06,2026-05-14,Delivered,"Portland, OR"
ORD104429,DHL,UP6732102541,2026-06-16,2026-06-18,In Transit,"Boston, MA"
ORD104430,FedEx,DH4218172704,2026-02-08,2026-02-16,Returned to Sender,"Portland, OR"
ORD104431,USPS,UP5596121126,2026-04-10,2026-04-12,In Transit,"Denver, CO"
ORD104432,UPS,US6705293404,2025-08-06,2025-08-12,Delivered,"Minneapolis, MN"
ORD104434,UPS,US5936822975,2026-01-31,2026-02-07,Returned to Sender,"San Diego, CA"
ORD104435,FedEx,US4051903566,2026-05-30,2026-06-06,Delivered,"Columbus, OH"
ORD104437,FedEx,UP5040498108,2026-02-02,2026-02-09,Delivered,"Raleigh, NC"
ORD104439,FedEx,FE9760290319,2025-10-23,2025-10-30,Delivered,"Seattle, WA"
ORD104442,USPS,US9164652689,2025-10-14,2025-10-21,Delivered,"Miami, FL"
ORD104443,DHL,UP3627411783,2025-11-20,2025-11-24,In Transit,"Raleigh, NC"
ORD104444,DHL,FE6357039035,2025-11-30,2025-12-04,Delivered,"Austin, TX"
ORD104445,UPS,DH9234370513,2026-04-14,2026-04-21,Delivered,"Salt Lake City, UT"
ORD104446,UPS,FE6515408300,2025-12-24,2025-12-26,Delivered,"Phoenix, AZ"
ORD104447,FedEx,UP4479553515,2025-08-31,2025-09-03,Delivered,"Chicago, IL"
ORD104449,DHL,FE6929246180,2026-07-16,2026-07-21,Delayed - carrier exception,"Chicago, IL"
ORD104450,UPS,UP4931237532,2025-09-07,2025-09-10,Delivered,"Columbus, OH"
ORD104451,DHL,US9435633424,2025-09-04,2025-09-13,Delivered,"Columbus, OH"
ORD104452,DHL,US3625472662,2025-08-16,2025-08-25,Delivered,"Nashville, TN"
ORD104454,DHL,FE8418889956,2026-07-26,2026-07-28,Delivered,"Boston, MA"
ORD104455,FedEx,UP1682098632,2026-01-11,2026-01-14,Delayed - carrier exception,"San Diego, CA"
ORD104456,USPS,US2476758920,2026-04-22,2026-04-28,Delivered,"Raleigh, NC"
ORD104457,DHL,US1965258346,2025-09-13,2025-09-19,Delivered,"Columbus, OH"
ORD104458,USPS,US5397186975,2025-10-11,2025-10-18,Delivered,"Atlanta, GA"
ORD104459,DHL,UP2519576074,2026-07-11,2026-07-19,In Transit,"Austin, TX"
ORD104461,USPS,DH7504632748,2025-08-08,2025-08-11,Delivered,"Chicago, IL"
ORD104462,DHL,UP4249763456,2026-01-10,2026-01-13,Delivered,"Miami, FL"
ORD104464,UPS,US6745674709,2025-10-27,2025-11-05,Delivered,"Austin, TX"
ORD104465,USPS,DH9050302811,2026-01-31,2026-02-03,Delivered,"Columbus, OH"
ORD104466,UPS,UP2291605399,2025-08-08,2025-08-17,Delivered,"Miami, FL"
ORD104467,FedEx,FE7177503533,2026-04-24,2026-05-03,Delivered,"Nashville, TN"
ORD104468,USPS,DH9162070504,2026-05-10,2026-05-13,Delivered,"Phoenix, AZ"
ORD104469,USPS,US5073403633,2026-01-11,2026-01-17,Delivered,"San Diego, CA"
ORD104470,DHL,DH9350151293,2026-01-04,2026-01-09,Delivered,"Columbus, OH"
ORD104471,UPS,FE4354390071,2026-01-04,2026-01-08,Delivered,"Denver, CO"
ORD104472,FedEx,US4888055350,2025-11-17,2025-11-22,Delivered,"Seattle, WA"
ORD104473,USPS,DH2851305881,2026-04-07,2026-04-10,Delivered,"San Diego, CA"
ORD104474,UPS,UP9100627261,2026-01-16,2026-01-21,Delivered,"Denver, CO"
ORD104475,DHL,UP5008391346,2026-07-24,2026-08-01,Delivered,"Portland, OR"
ORD104476,FedEx,FE1811400911,2026-02-01,2026-02-09,Returned to Sender,"Nashville, TN"
ORD104477,USPS,US8542170273,2026-04-27,2026-05-03,Delivered,"Austin, TX"
ORD104478,FedEx,FE5657801094,2026-01-19,2026-01-22,Delayed - carrier exception,"Seattle, WA"
ORD104479,DHL,US7704385738,2025-09-11,2025-09-18,In Transit,"Boston, MA"
ORD104481,USPS,UP3288904266,2025-12-10,2025-12-19,Delivered,"Salt Lake City, UT"
ORD104482,USPS,US6655886195,2026-05-04,2026-05-11,Returned to Sender,"Phoenix, AZ"
ORD104483,FedEx,FE6431827873,2025-10-25,2025-10-28,Delivered,"Chicago, IL"
ORD104484,UPS,FE3721247708,2025-10-13,2025-10-19,Delivered,"Minneapolis, MN"
ORD104485,UPS,UP2930560004,2026-04-29,2026-05-03,Delivered,"Boston, MA"
ORD104486,UPS,UP2860350894,2026-06-02,2026-06-06,Delayed - carrier exception,"Nashville, TN"
ORD104488,UPS,UP7971187777,2026-07-21,2026-07-26,Delivered,"Denver, CO"
ORD104489,USPS,US2726201919,2025-11-12,2025-11-15,Delivered,"Atlanta, GA"
ORD104490,DHL,DH2248312699,2026-07-01,2026-07-08,Delivered,"Seattle, WA"
ORD104491,USPS,DH5933433505,2025-12-07,2025-12-16,In Transit,"San Diego, CA"
ORD104492,FedEx,FE4866364213,2025-10-21,2025-10-23,Delayed - carrier exception,"Seattle, WA"
ORD104493,USPS,FE2604746883,2025-08-18,2025-08-23,In Transit,"Portland, OR"
ORD104494,UPS,FE2816520904,2026-03-25,2026-03-28,In Transit,"Boston, MA"
ORD104495,DHL,DH5513156138,2025-09-03,2025-09-06,Delivered,"Raleigh, NC"
ORD104496,USPS,UP7451358286,2026-05-10,2026-05-18,Delivered,"Atlanta, GA"
ORD104497,DHL,UP5072810614,2025-12-28,2026-01-05,Delivered,"Boston, MA"
ORD104498,DHL,US9556325552,2026-01-10,2026-01-13,Delivered,"Miami, FL"
ORD104499,UPS,DH6309687004,2026-04-28,2026-05-06,Delivered,"Miami, FL"
ORD104502,USPS,DH2111054306,2025-10-29,2025-11-04,In Transit,"Austin, TX"
ORD104505,USPS,FE4085228246,2026-03-03,2026-03-12,In Transit,"Minneapolis, MN"
ORD104506,UPS,US2680538142,2026-01-31,2026-02-08,In Transit,"Chicago, IL"
ORD104507,DHL,FE6630035449,2025-09-06,2025-09-09,Delivered,"Chicago, IL"
ORD104508,UPS,UP8727966078,2025-09-29,2025-10-06,Returned to Sender,"Miami, FL"
ORD104509,USPS,DH5929159851,2026-03-11,2026-03-17,In Transit,"Austin, TX"
ORD104510,FedEx,US8705064058,2025-10-17,2025-10-23,Returned to Sender,"Austin, TX"
ORD104511,USPS,DH8506717500,2026-04-28,2026-05-01,Returned to Sender,"Miami, FL"
ORD104512,FedEx,FE9806359697,2026-02-04,2026-02-06,Delivered,"San Diego, CA"
ORD104513,USPS,US8673441618,2026-07-03,2026-07-07,Delivered,"Denver, CO"
ORD104514,FedEx,FE7300476227,2026-05-14,2026-05-23,Out for Delivery,"Boston, MA"
ORD104515,UPS,DH8450049906,2026-06-16,2026-06-21,Delivered,"Boston, MA"
ORD104516,USPS,US1773768378,2026-06-25,2026-06-27,Delivered,"Phoenix, AZ"
ORD104517,USPS,DH9840210311,2026-05-27,2026-06-02,Delivered,"Austin, TX"
ORD104518,DHL,US9845056022,2025-08-15,2025-08-24,Delivered,"Columbus, OH"
ORD104519,USPS,UP6355225881,2026-03-13,2026-03-17,Delivered,"Phoenix, AZ"
ORD104520,USPS,DH2559444926,2026-02-11,2026-02-20,Delivered,"Boston, MA"
ORD104521,FedEx,UP6328111217,2026-04-11,2026-04-17,Delivered,"Raleigh, NC"
ORD104523,UPS,UP5842776346,2026-01-29,2026-02-04,In Transit,"Boston, MA"
ORD104524,UPS,UP2452277942,2025-09-14,2025-09-17,In Transit,"Portland, OR"
ORD104526,FedEx,DH9599819463,2025-08-27,2025-09-02,Delivered,"Seattle, WA"
ORD104527,FedEx,DH7387119681,2025-12-06,2025-12-11,In Transit,"Phoenix, AZ"
ORD104528,DHL,DH3391887194,2026-04-19,2026-04-27,Delivered,"Phoenix, AZ"
ORD104529,FedEx,US9222637000,2025-09-02,2025-09-06,Delivered,"Miami, FL"
ORD104530,FedEx,US1300926891,2025-11-15,2025-11-24,Delivered,"Miami, FL"
ORD104531,FedEx,UP1156438010,2026-03-28,2026-03-30,Out for Delivery,"Phoenix, AZ"
ORD104532,FedEx,DH3088383853,2025-11-27,2025-12-02,Delivered,"Nashville, TN"
ORD104533,UPS,UP6238058543,2026-06-03,2026-06-09,In Transit,"Nashville, TN"
ORD104534,DHL,US9245135247,2026-07-09,2026-07-13,Delivered,"Atlanta, GA"
ORD104535,DHL,DH9659399497,2026-04-04,2026-04-11,Delivered,"San Diego, CA"
ORD104536,UPS,DH3560213616,2025-12-28,2026-01-02,Returned to Sender,"Columbus, OH"
ORD104537,FedEx,US4922360554,2026-06-01,2026-06-05,Delivered,"Denver, CO"
ORD104538,UPS,UP8698609294,2025-12-10,2025-12-16,Delivered,"Columbus, OH"
ORD104540,UPS,DH8118713588,2026-05-13,2026-05-19,Delivered,"Austin, TX"
ORD104541,FedEx,UP5295308527,2026-04-28,2026-05-02,In Transit,"Denver, CO"
ORD104542,FedEx,US9668556881,2025-12-26,2026-01-01,Delivered,"Raleigh, NC"
ORD104543,UPS,UP3581693010,2026-01-16,2026-01-19,In Transit,"Phoenix, AZ"
ORD104544,DHL,UP8349097320,2026-05-26,2026-06-02,In Transit,"San Diego, CA"
ORD104545,FedEx,DH5133524092,2026-03-09,2026-03-14,Delivered,"Columbus, OH"
ORD104547,USPS,DH7242053302,2025-08-21,2025-08-23,Delayed - carrier exception,"Boston, MA"
ORD104549,FedEx,FE1004965375,2025-11-14,2025-11-19,Delivered,"Austin, TX"
ORD104550,DHL,UP9690233968,2025-12-09,2025-12-16,Delivered,"Boston, MA"
ORD104551,DHL,DH6589447008,2026-02-10,2026-02-16,Delivered,"Austin, TX"
ORD104552,FedEx,UP8690518679,2025-09-05,2025-09-10,Out for Delivery,"Austin, TX"
ORD104553,FedEx,UP8352339452,2025-10-03,2025-10-07,Delivered,"Nashville, TN"
ORD104554,FedEx,UP8401301827,2025-12-16,2025-12-25,Delivered,"Portland, OR"
ORD104555,DHL,DH4811276575,2026-01-03,2026-01-07,Delayed - carrier exception,"San Diego, CA"
ORD104556,DHL,US3349086080,2025-10-04,2025-10-06,Delivered,"Phoenix, AZ"
ORD104557,USPS,FE6066356802,2026-04-29,2026-05-05,Delivered,"Portland, OR"
ORD104558,FedEx,UP5516262193,2025-11-30,2025-12-02,Delivered,"Seattle, WA"
ORD104559,FedEx,US6844457459,2026-02-13,2026-02-15,Out for Delivery,"Columbus, OH"
ORD104562,DHL,FE6720096847,2026-06-10,2026-06-12,Delivered,"San Diego, CA"
ORD104563,USPS,US2897925066,2025-10-14,2025-10-19,Delivered,"Raleigh, NC"
ORD104564,FedEx,UP4549235510,2025-11-29,2025-12-08,Delivered,"Austin, TX"
ORD104565,DHL,US5187731090,2025-11-09,2025-11-18,In Transit,"Raleigh, NC"
ORD104567,FedEx,US9623511846,2026-05-23,2026-05-31,Delivered,"Denver, CO"
ORD104568,DHL,UP8293542864,2025-11-09,2025-11-16,Delivered,"Chicago, IL"
ORD104569,UPS,DH5498206016,2025-08-02,2025-08-11,Delivered,"Minneapolis, MN"
ORD104571,DHL,US2368508299,2025-11-23,2025-11-28,Delivered,"Chicago, IL"
ORD104572,DHL,UP6004895751,2026-02-20,2026-02-24,Delivered,"Denver, CO"
ORD104574,USPS,FE8479385160,2026-07-24,2026-07-31,Delivered,"Denver, CO"
ORD104575,UPS,UP9856082685,2025-08-30,2025-09-06,Delivered,"Raleigh, NC"
ORD104576,UPS,FE9816816314,2025-11-24,2025-11-27,In Transit,"Phoenix, AZ"
ORD104577,USPS,UP2861735082,2026-04-28,2026-05-06,Delivered,"San Diego, CA"
ORD104578,FedEx,FE6670311417,2026-05-23,2026-05-28,Delivered,"Nashville, TN"
ORD104579,USPS,US5974707288,2025-10-25,2025-10-30,Delivered,"Seattle, WA"
ORD104580,UPS,FE6322072069,2026-06-02,2026-06-11,Delayed - carrier exception,"Nashville, TN"
ORD104581,DHL,US4629411352,2026-05-13,2026-05-18,Returned to Sender,"Denver, CO"
ORD104582,UPS,DH7345161483,2025-12-20,2025-12-29,Delivered,"Denver, CO"
ORD104583,DHL,DH8391721236,2026-04-24,2026-04-28,Delivered,"Austin, TX"
ORD104584,DHL,US5801193329,2026-03-02,2026-03-06,Delivered,"Seattle, WA"
ORD104585,DHL,UP8401761042,2025-12-06,2025-12-09,In Transit,"Minneapolis, MN"
ORD104586,FedEx,DH4253207860,2025-10-29,2025-11-03,Delivered,"Atlanta, GA"
ORD104587,UPS,UP5947149125,2025-10-07,2025-10-10,Returned to Sender,"Chicago, IL"
ORD104588,USPS,UP7493748949,2025-11-14,2025-11-16,Returned to Sender,"Boston, MA"
ORD104589,UPS,FE7931516963,2025-10-12,2025-10-14,Delayed - carrier exception,"Phoenix, AZ"
ORD104590,FedEx,US7304528562,2026-07-04,2026-07-13,Delayed - carrier exception,"Chicago, IL"
ORD104591,UPS,UP8065078376,2026-01-28,2026-02-02,Returned to Sender,"Salt Lake City, UT"
ORD104592,USPS,US9974011691,2025-12-06,2025-12-08,Delivered,"Seattle, WA"
ORD104593,DHL,DH3566470822,2026-05-07,2026-05-14,Delivered,"Raleigh, NC"
ORD104595,USPS,US2446546583,2026-03-05,2026-03-12,Delivered,"Phoenix, AZ"
ORD104596,UPS,UP8733856586,2025-09-15,2025-09-18,Delivered,"Chicago, IL"
ORD104597,USPS,UP5732012903,2025-12-14,2025-12-20,In Transit,"San Diego, CA"
ORD104598,USPS,US5910003193,2026-04-17,2026-04-22,In Transit,"Salt Lake City, UT"
ORD104599,UPS,US8974470929,2025-12-18,2025-12-27,Delayed - carrier exception,"Boston, MA"
ORD104600,UPS,DH7521451329,2025-10-08,2025-10-10,Delivered,"Austin, TX"
ORD104602,UPS,FE3561783571,2026-05-24,2026-05-30,Delayed - carrier exception,"San Diego, CA"
ORD104603,FedEx,DH8828231260,2026-03-15,2026-03-23,Delivered,"Seattle, WA"
ORD104604,FedEx,UP6376925696,2025-12-05,2025-12-07,In Transit,"Portland, OR"
ORD104605,FedEx,FE7047260538,2026-05-10,2026-05-15,In Transit,"Atlanta, GA"
ORD104606,USPS,DH2321196337,2026-06-27,2026-07-05,Out for Delivery,"Minneapolis, MN"
ORD104607,USPS,DH4204893867,2026-07-29,2026-07-31,Delivered,"Phoenix, AZ"
ORD104608,USPS,DH2087578575,2026-04-18,2026-04-27,Delivered,"Boston, MA"
ORD104609,USPS,FE7109452965,2025-11-17,2025-11-26,Delivered,"Minneapolis, MN"
ORD104610,FedEx,US6169648895,2026-04-26,2026-04-28,Out for Delivery,"Miami, FL"
ORD104611,DHL,FE9393109247,2026-01-22,2026-01-31,Out for Delivery,"Raleigh, NC"
ORD104612,FedEx,UP9843993085,2026-07-01,2026-07-04,Delivered,"Seattle, WA"
ORD104613,UPS,DH9473703517,2026-04-28,2026-05-05,In Transit,"Minneapolis, MN"
ORD104614,DHL,FE2106437183,2026-03-02,2026-03-08,In Transit,"Phoenix, AZ"
ORD104616,USPS,UP3249712281,2025-10-12,2025-10-16,Delivered,"Austin, TX"
ORD104617,USPS,DH2963459653,2026-01-29,2026-02-05,Delivered,"San Diego, CA"
ORD104618,USPS,FE6412695831,2026-07-02,2026-07-07,Delivered,"Nashville, TN"
ORD104619,USPS,DH2756949286,2026-03-26,2026-04-02,In Transit,"Salt Lake City, UT"
ORD104620,DHL,DH4414936759,2025-11-28,2025-12-02,Delivered,"Denver, CO"
ORD104622,FedEx,UP9656243839,2026-07-12,2026-07-19,Delivered,"Austin, TX"
ORD104625,DHL,FE6108868048,2025-11-18,2025-11-27,Delayed - carrier exception,"Seattle, WA"
ORD104626,DHL,US4531368476,2026-02-07,2026-02-13,Out for Delivery,"Salt Lake City, UT"
ORD104627,USPS,UP5742883480,2026-03-31,2026-04-05,Delivered,"Austin, TX"
ORD104628,DHL,DH5146294244,2025-10-23,2025-10-27,Delivered,"Seattle, WA"
ORD104629,UPS,DH1643229404,2025-09-21,2025-09-28,Delivered,"Boston, MA"
ORD104630,DHL,FE1250988948,2025-09-06,2025-09-11,In Transit,"Atlanta, GA"
ORD104631,DHL,US4980013968,2026-03-23,2026-03-29,Returned to Sender,"Austin, TX"
ORD104632,USPS,UP9939366229,2026-02-06,2026-02-15,Delivered,"Denver, CO"
ORD104633,DHL,UP4382940414,2026-01-04,2026-01-10,Delivered,"Salt Lake City, UT"
ORD104634,UPS,UP8988463759,2026-05-08,2026-05-11,In Transit,"Raleigh, NC"
ORD104635,USPS,DH4375618796,2026-05-28,2026-06-01,Returned to Sender,"Boston, MA"
ORD104636,FedEx,DH2743796345,2026-01-16,2026-01-23,Delivered,"Austin, TX"
ORD104637,UPS,DH5246595030,2026-07-23,2026-07-25,Returned to Sender,"Miami, FL"
ORD104638,DHL,US7258892582,2026-07-11,2026-07-13,Delivered,"Raleigh, NC"
ORD104639,DHL,FE2896056559,2026-05-09,2026-05-15,Delivered,"Columbus, OH"
ORD104640,UPS,US8792836233,2026-02-02,2026-02-04,Delivered,"Nashville, TN"
ORD104642,FedEx,FE4782295644,2025-08-03,2025-08-10,Delivered,"Boston, MA"
ORD104643,DHL,US4097901540,2025-08-31,2025-09-05,In Transit,"Denver, CO"
ORD104644,DHL,UP5550496321,2026-02-02,2026-02-09,Delivered,"Chicago, IL"
ORD104645,UPS,FE9986687948,2026-07-08,2026-07-17,Delivered,"Denver, CO"
