order_id,customer_id,order_date,items,order_total,payment_method,order_status
ORD104185,CUST00696,2026-07-15,PROD0243:1:47.44,47.44,Amex,Delivered
ORD104186,CUST00059,2026-02-03,PROD0234:2:120.92,241.84,Visa,Delivered
ORD104187,CUST00172,2025-12-16,PROD0126:5:82.81,414.05,Visa,Delivered
ORD104188,CUST00326,2026-05-18,PROD0130:1:30.13,30.13,Amex,Cancelled
ORD104189,CUST00160,2026-06-10,PROD0253:1:45.08,45.08,Mastercard,Processing
ORD104190,CUST00820,2025-10-29,PROD0210:2:78.45,156.9,Amex,Delivered
ORD104191,CUST00839,2025-09-01,PROD0120:5:80.47,402.35,Amex,Delivered
ORD104192,CUST00910,2026-02-23,PROD0264:2:25.7|PROD0063:1:122.4|PROD0057:1:37.8,211.6,PayPal,Cancelled
ORD104193,CUST00649,2026-01-23,PROD0025:3:16.49|PROD0130:2:30.13|PROD0011:5:22.2|PROD0247:2:72.46,365.65,Mastercard,Shipped
ORD104194,CUST00190,2026-06-29,PROD0147:5:129.73|PROD0086:3:41.13|PROD0100:3:81.87,1017.65,Mastercard,Shipped
ORD104195,CUST00030,2025-11-10,PROD0039:1:35.25,35.25,Store Credit,Shipped
ORD104196,CUST00745,2026-01-16,PROD0256:3:7.79|PROD0040:1:6.69|PROD0069:2:29.63|PROD0287:5:49.41,336.37,Visa,Delivered
ORD104197,CUST00628,2025-09-26,PROD0237:2:10.39,20.78,Apple Pay,Delivered
ORD104198,CUST00388,2025-12-03,PROD0014:3:232.45,697.35,Apple Pay,Returned
ORD104199,CUST00592,2026-04-22,PROD0118:3:5.27,15.81,Visa,Processing
ORD104200,CUST00821,2026-05-07,PROD0300:5:18.47,92.35,Amex,Shipped
ORD104201,CUST00134,2026-04-05,PROD0155:2:146.86,293.72,Mastercard,Delayed
ORD104202,CUST01025,2025-12-19,PROD0246:2:61.05|PROD0031:5:213.56|PROD0151:1:13.08,1202.98,Apple Pay,Returned
ORD104203,CUST00740,2026-06-20,PROD0251:2:9.74|PROD0294:5:28.58,162.38,Amex,Delivered
ORD104204,CUST00554,2026-05-29,PROD0051:4:43.91,175.64,PayPal,Shipped
ORD104205,CUST00382,2025-10-26,PROD0036:2:51.6,103.2,Mastercard,Returned
ORD104206,CUST01143,2025-10-06,PROD0113:5:29.87,149.35,Store Credit,Shipped
ORD104207,CUST00030,2026-06-10,PROD0041:3:26.94|PROD0298:4:12.54,130.98,Amex,Delivered
ORD104208,CUST01161,2026-04-16,PROD0038:3:153.69|PROD0020:1:33.7|PROD0179:3:22.52|PROD0103:2:35.6,633.53,Amex,Delivered
ORD104209,CUST01195,2025-11-25,PROD0208:3:29.11,87.33,Mastercard,Delivered
ORD104210,CUST00661,2025-12-04,PROD0193:3:29.24|PROD0068:5:30.3,239.22,Visa,Shipped
ORD104211,CUST00365,2026-03-18,PROD0083:2:12.63,25.26,Mastercard,Cancelled
ORD104212,CUST01082,2026-03-03,PROD0240:1:55.35,55.35,Visa,Delivered
ORD104213,CUST00644,2025-10-16,PROD0165:1:38.86,38.86,PayPal,Delivered
ORD104214,CUST00030,2025-09-14,PROD0135:3:13.02,39.06,Amex,Delivered
ORD104215,CUST00447,2026-06-13,PROD0007:4:167.26,669.04,Amex,Delivered
ORD104216,CUST00822,2025-08-02,PROD0276:4:75.04,300.16,Apple Pay,Processing
ORD104217,CUST00869,2025-08-24,PROD0012:3:54.17,162.51,Amex,Delivered
ORD104218,CUST00412,2026-02-21,PROD0152:3:34.78,104.34,Store Credit,Delivered
ORD104219,CUST01127,2026-07-13,PROD0227:1:148.49|PROD0166:5:36.87|PROD0075:2:42.82,418.48,Store Credit,Delivered
ORD104220,CUST00848,2025-09-27,PROD0069:5:29.63|PROD0014:4:232.45,1077.95,Amex,Delivered
ORD104221,CUST00287,2026-05-30,PROD0297:5:171.88,859.4,Mastercard,Delivered
ORD104222,CUST00949,2026-06-14,PROD0230:3:7.64,22.92,PayPal,Delivered
ORD104223,CUST01028,2026-06-18,PROD0264:4:25.7|PROD0063:2:122.4|PROD0184:4:76.1,652.0,Apple Pay,Delivered
ORD104224,CUST00777,2025-08-09,PROD0272:3:27.45|PROD0063:4:122.4|PROD0236:4:37.87|PROD0030:3:27.16,804.91,Amex,Returned
ORD104225,CUST01164,2025-10-21,PROD0294:2:28.58,57.16,Visa,Delivered
ORD104226,CUST00584,2026-03-01,PROD0282:4:114.39,457.56,Store Credit,Delivered
ORD104227,CUST00608,2025-11-08,PROD0249:3:9.97|PROD0216:2:7.93|PROD0258:2:29.27|PROD0074:5:30.72,257.91,Amex,Delivered
ORD104228,CUST00864,2026-04-26,PROD0016:4:12.58,50.32,Apple Pay,Cancelled
ORD104229,CUST00148,2025-11-03,PROD0016:3:12.58|PROD0242:3:23.74,108.96,Store Credit,Delivered
ORD104230,CUST00253,2025-10-11,PROD0232:1:130.11,130.11,Mastercard,Out for Delivery
ORD104231,CUST00889,2025-08-14,PROD0181:2:4.29,8.58,Visa,Delivered
ORD104232,CUST00350,2026-03-23,PROD0072:2:70.01,140.02,Mastercard,Shipped
ORD104233,CUST00565,2026-05-05,PROD0242:2:23.74,47.48,Store Credit,Delayed
ORD104234,CUST00604,2025-11-02,PROD0284:5:36.34|PROD0028:4:89.71,540.54,Visa,Shipped
ORD104235,CUST00270,2026-07-24,PROD0231:3:10.76,32.28,PayPal,Shipped
ORD104236,CUST00328,2026-05-13,PROD0041:1:26.94,26.94,Store Credit,Delivered
ORD104237,CUST00639,2026-07-08,PROD0219:3:122.77,368.31,Mastercard,Shipped
ORD104238,CUST01199,2025-11-20,PROD0016:1:12.58,12.58,Visa,Delivered
ORD104239,CUST00615,2025-08-10,PROD0285:1:33.77|PROD0044:4:79.04|PROD0255:3:175.96,877.81,Store Credit,Delivered
ORD104240,CUST00242,2025-12-04,PROD0102:1:10.54,10.54,PayPal,Out for Delivery
ORD104241,CUST00497,2025-09-30,PROD0188:2:10.76|PROD0257:1:46.24|PROD0174:5:22.41,179.81,Amex,Delivered
ORD104242,CUST01101,2026-04-07,PROD0069:3:29.63,88.89,Amex,Delivered
ORD104243,CUST01198,2025-10-18,PROD0158:3:22.41,67.23,Mastercard,Delivered
ORD104244,CUST00822,2026-04-27,PROD0006:5:6.78|PROD0036:2:51.6,137.1,PayPal,Shipped
ORD104245,CUST00551,2026-07-17,PROD0236:1:37.87|PROD0064:4:87.33,387.19,Store Credit,Delivered
ORD104246,CUST00714,2025-10-06,PROD0134:4:178.43,713.72,Mastercard,Out for Delivery
ORD104247,CUST01032,2025-11-12,PROD0152:3:34.78,104.34,PayPal,Delivered
ORD104248,CUST00407,2026-05-07,PROD0219:1:122.77|PROD0062:3:20.08|PROD0094:3:136.82,593.47,PayPal,Returned
ORD104249,CUST01074,2026-06-24,PROD0179:5:22.52|PROD0044:1:79.04,191.64,Apple Pay,Delivered
ORD104250,CUST00853,2025-10-11,PROD0282:1:114.39,114.39,Amex,Processing
ORD104251,CUST00561,2026-06-06,PROD0102:5:10.54,52.7,Amex,Delivered
ORD104252,CUST00347,2025-11-10,PROD0056:2:242.05|PROD0136:3:75.27|PROD0046:1:33.24,743.15,Store Credit,Delivered
ORD104253,CUST00137,2025-09-05,PROD0013:4:24.34|PROD0198:4:74.76,396.4,PayPal,Delivered
ORD104254,CUST01004,2026-01-17,PROD0145:5:16.58,82.9,PayPal,Returned
ORD104255,CUST00187,2025-10-23,PROD0246:4:61.05,244.2,PayPal,Processing
ORD104256,CUST01052,2025-09-19,PROD0200:3:39.66|PROD0196:3:161.82,604.44,Store Credit,Delivered
ORD104257,CUST00906,2025-09-12,PROD0228:4:11.51,46.04,Amex,Delivered
ORD104258,CUST00186,2025-10-22,PROD0190:4:68.53,274.12,Store Credit,Processing
ORD104259,CUST01048,2025-10-27,PROD0072:1:70.01,70.01,Apple Pay,Shipped
ORD104260,CUST01087,2026-03-19,PROD0184:4:76.1|PROD0175:1:37.15|PROD0160:1:27.79|PROD0205:3:97.84,662.86,Apple Pay,Delivered
ORD104261,CUST00940,2025-08-15,PROD0052:1:62.04,62.04,Store Credit,Delivered
ORD104262,CUST00035,2025-11-06,PROD0071:4:156.65,626.6,Visa,Returned
ORD104263,CUST00347,2025-10-09,PROD0160:3:27.79|PROD0055:4:32.88|PROD0134:3:178.43,750.18,Visa,Delivered
ORD104264,CUST00406,2026-05-18,PROD0213:5:69.08,345.4,Amex,Cancelled
ORD104265,CUST00605,2025-11-25,PROD0193:2:29.24,58.48,Visa,Out for Delivery
ORD104266,CUST00647,2025-10-29,PROD0195:5:16.36,81.8,Apple Pay,Processing
ORD104267,CUST00186,2026-03-27,PROD0292:4:56.02|PROD0197:2:10.66,245.4,Store Credit,Delivered
ORD104268,CUST00052,2025-09-28,PROD0112:5:112.59|PROD0156:4:41.63|PROD0270:3:25.5|PROD0244:5:28.97,950.82,Visa,Delivered
ORD104269,CUST00322,2025-10-12,PROD0026:2:54.92|PROD0188:3:10.76|PROD0274:5:126.5,774.62,Amex,Delayed
ORD104270,CUST00784,2026-03-16,PROD0276:2:75.04,150.08,Visa,Delivered
ORD104271,CUST00966,2026-06-29,PROD0207:1:26.58|PROD0051:5:43.91,246.13,Store Credit,Returned
ORD104272,CUST01174,2026-06-07,PROD0093:2:119.59,239.18,Mastercard,Delivered
ORD104273,CUST00065,2025-08-23,PROD0289:4:44.66,178.64,Visa,Delivered
ORD104274,CUST00560,2025-09-02,PROD0049:5:79.17,395.85,Mastercard,Shipped
ORD104275,CUST00170,2026-05-01,PROD0164:3:106.62,319.86,Mastercard,Delivered
ORD104276,CUST00463,2026-03-04,PROD0193:3:29.24|PROD0115:2:182.29|PROD0009:4:31.16|PROD0230:4:7.64,607.5,Store Credit,Delivered
ORD104277,CUST00968,2025-08-27,PROD0210:5:78.45|PROD0011:2:22.2,436.65,Visa,Delivered
ORD104278,CUST00673,2025-11-10,PROD0281:5:37.35,186.75,Apple Pay,Delivered
ORD104279,CUST00700,2026-05-13,PROD0078:1:167.27|PROD0179:4:22.52,257.35,Visa,Delivered
ORD104280,CUST00221,2025-11-28,PROD0159:4:20.43,81.72,Mastercard,Delivered
ORD104281,CUST00170,2026-05-12,PROD0097:2:10.79,21.58,PayPal,Processing
ORD104282,CUST00045,2026-06-09,PROD0090:5:15.79,78.95,Amex,Delivered
ORD104283,CUST00107,2025-08-28,PROD0295:5:56.15,280.75,Mastercard,Delivered
ORD104284,CUST00972,2025-10-12,PROD0253:3:45.08,135.24,PayPal,Delivered
ORD104285,CUST00616,2026-03-12,PROD0247:3:72.46,217.38,Apple Pay,Cancelled
ORD104286,CUST00396,2026-02-14,PROD0249:1:9.97,9.97,Mastercard,Returned
ORD104287,CUST01046,2026-06-09,PROD0105:4:114.17|PROD0056:5:242.05,1666.93,Mastercard,Shipped
ORD104288,CUST00616,2025-08-13,PROD0208:5:29.11,145.55,PayPal,Delivered
ORD104289,CUST00723,2025-10-28,PROD0277:3:30.38|PROD0004:2:9.47,110.08,Visa,Out for Delivery
ORD104290,CUST00715,2025-08-09,PROD0171:1:115.91|PROD0056:1:242.05|PROD0002:5:96.62,841.06,Amex,Processing
ORD104291,CUST01186,2026-05-11,PROD0087:3:72.87|PROD0203:4:248.58,1212.93,Visa,Delivered
ORD104292,CUST00161,2026-02-04,PROD0081:4:27.98|PROD0121:3:31.31|PROD0297:2:171.88,549.61,PayPal,Delivered
ORD104293,CUST00184,2026-05-20,PROD0217:3:240.36,721.08,Apple Pay,Delivered
ORD104294,CUST00572,2026-04-03,PROD0156:4:41.63|PROD0054:2:55.49,277.5,Mastercard,Delivered
ORD104295,CUST00200,2026-01-05,PROD0020:2:33.7,67.4,Visa,Delivered
ORD104296,CUST00784,2026-01-07,PROD0194:4:48.76,195.04,Store Credit,Out for Delivery
ORD104297,CUST00728,2025-12-04,PROD0078:1:167.27,167.27,Store Credit,Delivered
ORD104298,CUST00863,2025-10-09,PROD0122:2:113.13,226.26,Store Credit,Cancelled
ORD104299,CUST00589,2026-01-01,PROD0205:5:97.84|PROD0036:3:51.6|PROD0047:3:58.31|PROD0236:5:37.87,1008.28,Apple Pay,Processing
ORD104300,CUST00728,2026-07-13,PROD0043:5:53.62|PROD0226:3:121.6|PROD0006:3:6.78|PROD0151:1:13.08,666.32,Mastercard,Delivered
ORD104301,CUST00935,2025-11-24,PROD0270:1:25.5,25.5,PayPal,Out for Delivery
ORD104302,CUST00997,2025-10-03,PROD0239:4:87.92,351.68,Amex,Shipped
ORD104303,CUST00480,2025-08-25,PROD0148:3:59.66,178.98,Apple Pay,Delivered
ORD104304,CUST01115,2025-09-06,PROD0217:4:240.36,961.44,Amex,Processing
ORD104305,CUST00975,2025-10-21,PROD0269:2:144.62|PROD0127:3:12.52,326.8,Amex,Processing
ORD104306,CUST00551,2026-05-08,PROD0056:2:242.05,484.1,PayPal,Delivered
ORD104307,CUST00161,2026-04-13,PROD0204:5:171.38,856.9,Apple Pay,Delivered
ORD104308,CUST00620,2026-03-28,PROD0241:5:95.92,479.6,Apple Pay,Delivered
ORD104309,CUST00319,2026-03-03,PROD0054:4:55.49|PROD0112:2:112.59|PROD0223:5:26.93|PROD0007:3:167.26,1083.57,Store Credit,Delayed
ORD104310,CUST00432,2026-04-05,PROD0300:5:18.47,92.35,PayPal,Processing
ORD104311,CUST00293,2026-06-14,PROD0128:2:112.67,225.34,PayPal,Processing
ORD104312,CUST00430,2026-06-10,PROD0221:1:21.66|PROD0016:3:12.58,59.4,PayPal,Returned
ORD104313,CUST00715,2025-12-16,PROD0187:5:21.11,105.55,Amex,Delivered
ORD104314,CUST00292,2026-02-09,PROD0015:3:33.9,101.7,Mastercard,Delayed
ORD104315,CUST00700,2025-11-04,PROD0031:4:213.56|PROD0167:2:13.38,881.0,PayPal,Delivered
ORD104316,CUST00826,2026-06-11,PROD0132:5:14.3,71.5,Apple Pay,Shipped
ORD104317,CUST00281,2026-01-27,PROD0136:4:75.27,301.08,Apple Pay,Delivered
ORD104318,CUST00837,2026-06-26,PROD0201:3:12.0,36.0,Store Credit,Delivered
ORD104319,CUST01143,2026-05-07,PROD0211:2:15.2,30.4,Apple Pay,Delivered
ORD104320,CUST00177,2025-12-06,PROD0272:1:27.45,27.45,PayPal,Returned
ORD104321,CUST00188,2025-10-07,PROD0249:4:9.97|PROD0112:3:112.59|PROD0058:2:90.72|PROD0234:4:120.92,1042.77,Apple Pay,Shipped
ORD104322,CUST00949,2025-09-09,PROD0196:3:161.82,485.46,Apple Pay,Delayed
ORD104323,CUST00904,2025-08-23,PROD0135:5:13.02,65.1,PayPal,Processing
ORD104324,CUST01052,2025-12-15,PROD0111:2:31.83,63.66,Amex,Shipped
ORD104325,CUST00179,2025-08-17,PROD0074:5:30.72,153.6,Amex,Delivered
ORD104326,CUST00508,2025-11-15,PROD0278:2:43.45,86.9,Store Credit,Delivered
ORD104327,CUST00384,2025-10-10,PROD0054:5:55.49|PROD0051:4:43.91,453.09,PayPal,Processing
ORD104328,CUST00814,2026-07-08,PROD0162:5:142.57,712.85,Mastercard,Processing
ORD104329,CUST00730,2026-02-08,PROD0266:5:101.77,508.85,Mastercard,Out for Delivery
ORD104330,CUST01189,2026-03-28,PROD0249:2:9.97,19.94,Amex,Delivered
ORD104331,CUST00365,2025-11-15,PROD0046:1:33.24,33.24,Amex,Processing
ORD104332,CUST00474,2026-02-13,PROD0073:1:197.85|PROD0010:3:98.26,492.63,PayPal,Processing
ORD104333,CUST00639,2025-12-08,PROD0047:2:58.31|PROD0090:5:15.79,195.57,Apple Pay,Returned
ORD104334,CUST01182,2025-12-08,PROD0077:1:34.86|PROD0213:1:69.08|PROD0164:5:106.62,637.04,Store Credit,Delivered
ORD104335,CUST00076,2025-10-23,PROD0280:1:218.73,218.73,PayPal,Shipped
ORD104336,CUST00334,2025-12-29,PROD0167:2:13.38|PROD0243:1:47.44,74.2,Store Credit,Processing
ORD104337,CUST00060,2026-03-28,PROD0097:5:10.79,53.95,PayPal,Delivered
ORD104338,CUST00981,2026-01-23,PROD0004:3:9.47,28.41,Visa,Delivered
ORD104339,CUST00561,2025-10-31,PROD0290:2:105.75|PROD0224:2:131.68,474.86,Mastercard,Shipped
ORD104340,CUST01102,2026-03-12,PROD0232:3:130.11,390.33,Apple Pay,Delivered
ORD104341,CUST00065,2026-07-30,PROD0219:4:122.77,491.08,Apple Pay,Shipped
ORD104342,CUST00683,2025-08-26,PROD0129:4:19.99|PROD0244:3:28.97,166.87,Visa,Processing
ORD104343,CUST00711,2026-02-10,PROD0153:4:32.56,130.24,Visa,Delivered
ORD104344,CUST00931,2026-01-08,PROD0096:1:50.63|PROD0195:5:16.36,132.43,Visa,Delivered
ORD104345,CUST00615,2025-10-12,PROD0038:4:153.69,614.76,PayPal,Shipped
ORD104346,CUST00745,2025-09-02,PROD0221:5:21.66,108.3,Amex,Returned
ORD104347,CUST00848,2025-09-16,PROD0163:4:76.48|PROD0175:2:37.15|PROD0223:4:26.93|PROD0187:2:21.11,530.16,Store Credit,Shipped
ORD104348,CUST00734,2026-07-10,PROD0019:2:32.14,64.28,PayPal,Delivered
ORD104349,CUST00834,2025-12-19,PROD0064:3:87.33,261.99,Visa,Cancelled
ORD104350,CUST01165,2026-07-09,PROD0045:5:17.66|PROD0078:2:167.27,422.84,Mastercard,Delivered
ORD104351,CUST00239,2025-08-01,PROD0038:3:153.69|PROD0109:4:29.51,579.11,Visa,Delivered
ORD104352,CUST01186,2026-03-07,PROD0228:4:11.51,46.04,Visa,Returned
ORD104353,CUST00486,2026-06-10,PROD0164:1:106.62|PROD0001:5:121.73|PROD0176:2:106.09|PROD0113:2:29.87,987.19,Visa,Delayed
ORD104354,CUST01072,2026-05-02,PROD0265:2:21.16|PROD0285:4:33.77,177.4,Mastercard,Delivered
ORD104355,CUST00906,2026-03-16,PROD0190:4:68.53,274.12,PayPal,Shipped
ORD104356,CUST00892,2026-04-10,PROD0260:3:135.73,407.19,Mastercard,Processing
ORD104357,CUST00398,2026-05-29,PROD0232:5:130.11,650.55,Mastercard,Delivered
ORD104358,CUST00532,2026-01-07,PROD0197:2:10.66,21.32,Visa,Delivered
ORD104359,CUST00934,2025-09-24,PROD0028:5:89.71,448.55,Visa,Processing
ORD104360,CUST00400,2026-07-13,PROD0203:2:248.58|PROD0035:3:186.35|PROD0112:2:112.59|PROD0168:5:193.82,2250.49,PayPal,Returned
ORD104361,CUST01072,2026-06-19,PROD0238:3:88.09|PROD0069:4:29.63|PROD0143:3:209.56,1011.47,Store Credit,Processing
ORD104362,CUST01136,2026-03-16,PROD0299:1:56.12|PROD0069:1:29.63,85.75,Store Credit,Delivered
ORD104363,CUST00432,2026-01-10,PROD0214:1:21.47,21.47,Visa,Delivered
ORD104364,CUST00336,2025-08-13,PROD0187:3:21.11,63.33,Store Credit,Shipped
ORD104365,CUST00701,2026-04-03,PROD0096:1:50.63,50.63,PayPal,Delivered
ORD104366,CUST00871,2025-12-02,PROD0120:5:80.47|PROD0253:2:45.08,492.51,Mastercard,Processing
ORD104367,CUST01052,2025-09-26,PROD0256:5:7.79,38.95,Visa,Delivered
ORD104368,CUST00774,2026-06-09,PROD0222:4:52.54|PROD0170:5:12.14|PROD0047:1:58.31,329.17,PayPal,Delivered
ORD104369,CUST00012,2026-01-15,PROD0042:4:241.7,966.8,Mastercard,Cancelled
ORD104370,CUST01165,2026-01-25,PROD0187:4:21.11|PROD0008:5:165.66|PROD0056:5:242.05|PROD0279:1:19.87,2142.86,Visa,Cancelled
ORD104371,CUST00267,2025-11-02,PROD0135:2:13.02|PROD0074:2:30.72,87.48,Apple Pay,Delivered
ORD104372,CUST00012,2025-10-27,PROD0043:3:53.62|PROD0089:2:58.99,278.84,Mastercard,Processing
ORD104373,CUST01102,2026-06-20,PROD0127:4:12.52|PROD0009:1:31.16|PROD0112:2:112.59,306.42,PayPal,Delivered
ORD104374,CUST00319,2025-11-24,PROD0263:1:22.13,22.13,Visa,Delivered
ORD104375,CUST00860,2025-11-12,PROD0102:3:10.54|PROD0149:4:111.96|PROD0098:5:87.67|PROD0125:3:19.13,975.2,Visa,Delivered
ORD104376,CUST00420,2026-02-15,PROD0168:1:193.82,193.82,Amex,Delivered
ORD104377,CUST01059,2026-07-03,PROD0285:3:33.77|PROD0148:4:59.66,339.95,Mastercard,Shipped
ORD104378,CUST01143,2026-03-08,PROD0002:4:96.62|PROD0087:2:72.87,532.22,Mastercard,Delivered
ORD104379,CUST00409,2025-12-31,PROD0009:3:31.16|PROD0251:1:9.74,103.22,Visa,Delayed
ORD104380,CUST00686,2026-05-20,PROD0215:4:59.37,237.48,Store Credit,Delayed
ORD104381,CUST00905,2025-08-31,PROD0020:2:33.7,67.4,Store Credit,Delivered
ORD104382,CUST00974,2025-11-11,PROD0048:2:19.97,39.94,Mastercard,Cancelled
ORD104383,CUST00126,2026-06-26,PROD0085:5:87.79,438.95,Visa,Delivered
ORD104384,CUST00615,2026-04-13,PROD0094:1:136.82,136.82,PayPal,Delivered
ORD104385,CUST00636,2025-09-10,PROD0222:1:52.54,52.54,Mastercard,Delivered
ORD104386,CUST00518,2025-12-02,PROD0117:3:34.38,103.14,Mastercard,Shipped
ORD104387,CUST00382,2026-01-12,PROD0126:5:82.81,414.05,PayPal,Delivered
ORD104388,CUST00281,2025-11-25,PROD0186:3:24.16|PROD0202:2:14.1|PROD0159:1:20.43|PROD0033:3:50.93,273.9,Mastercard,Delivered
ORD104389,CUST00414,2026-03-23,PROD0131:2:11.48,22.96,Amex,Shipped
ORD104390,CUST00774,2025-08-25,PROD0147:1:129.73,129.73,Store Credit,Delivered
ORD104391,CUST00616,2026-03-31,PROD0097:5:10.79|PROD0070:4:207.26|PROD0062:1:20.08,903.07,Amex,Delivered
ORD104392,CUST00200,2026-06-11,PROD0070:1:207.26,207.26,Store Credit,Delivered
ORD104393,CUST00400,2026-07-15,PROD0197:2:10.66|PROD0075:3:42.82,149.78,PayPal,Out for Delivery
ORD104394,CUST01102,2026-03-17,PROD0118:3:5.27,15.81,Visa,Out for Delivery
ORD104395,CUST00128,2026-05-22,PROD0143:1:209.56|PROD0194:4:48.76,404.6,Mastercard,Delivered
ORD104396,CUST00551,2026-04-06,PROD0033:2:50.93,101.86,Mastercard,Delivered
ORD104397,CUST00221,2025-08-12,PROD0152:5:34.78,173.9,Mastercard,Delivered
ORD104398,CUST00970,2026-05-03,PROD0160:3:27.79|PROD0199:3:192.45,660.72,Visa,Delivered
ORD104399,CUST00122,2026-03-04,PROD0043:5:53.62|PROD0128:2:112.67,493.44,Visa,Processing
ORD104400,CUST00869,2026-06-14,PROD0074:1:30.72,30.72,PayPal,Shipped
ORD104401,CUST00844,2026-07-27,PROD0149:5:111.96,559.8,PayPal,Delivered
ORD104402,CUST00965,2026-04-21,PROD0272:4:27.45|PROD0228:2:11.51|PROD0010:2:98.26,329.34,Store Credit,Delivered
ORD104403,CUST01063,2025-09-24,PROD0034:3:6.64,19.92,Apple Pay,Returned
ORD104404,CUST00715,2025-10-28,PROD0276:3:75.04|PROD0080:5:101.65|PROD0015:3:33.9|PROD0247:5:72.46,1197.37,Apple Pay,Delivered
ORD104405,CUST00382,2025-09-23,PROD0123:3:38.34|PROD0038:1:153.69,268.71,Visa,Delivered
ORD104406,CUST00673,2026-05-03,PROD0177:4:58.87|PROD0032:5:22.58|PROD0029:5:81.59|PROD0270:2:25.5,807.33,Amex,Returned
ORD104407,CUST00955,2026-04-20,PROD0070:4:207.26,829.04,Visa,Delivered
ORD104408,CUST01030,2026-02-17,PROD0055:2:32.88|PROD0253:3:45.08|PROD0024:2:45.08|PROD0121:2:31.31,353.78,Visa,Delivered
ORD104409,CUST01115,2025-10-21,PROD0202:1:14.1,14.1,Visa,Shipped
ORD104410,CUST00931,2025-08-07,PROD0018:5:13.24,66.2,Visa,Delivered
ORD104411,CUST00854,2025-10-31,PROD0206:1:37.39,37.39,Mastercard,Delivered
ORD104412,CUST00314,2026-02-07,PROD0003:2:159.09|PROD0213:5:69.08,663.58,PayPal,Delivered
ORD104413,CUST00561,2025-09-07,PROD0038:2:153.69|PROD0104:3:24.87|PROD0211:3:15.2,427.59,Visa,Delivered
ORD104414,CUST00586,2026-01-09,PROD0271:2:9.6,19.2,Store Credit,Cancelled
ORD104415,CUST01161,2025-08-09,PROD0297:4:171.88,687.52,Visa,Shipped
ORD104416,CUST01004,2026-02-22,PROD0263:3:22.13,66.39,Mastercard,Processing
ORD104417,CUST00826,2026-03-11,PROD0220:3:35.61,106.83,Visa,Delivered
ORD104418,CUST00535,2026-06-27,PROD0007:4:167.26,669.04,Mastercard,Shipped
ORD104419,CUST01164,2025-12-20,PROD0286:5:11.4,57.0,Amex,Cancelled
ORD104420,CUST00213,2025-12-12,PROD0039:2:35.25,70.5,Store Credit,Returned
ORD104421,CUST00520,2026-03-22,PROD0275:1:91.6,91.6,PayPal,Returned
ORD104422,CUST00022,2026-02-18,PROD0002:3:96.62,289.86,Apple Pay,Returned
ORD104423,CUST00519,2026-04-19,PROD0240:1:55.35,55.35,PayPal,Cancelled
ORD104424,CUST00242,2025-11-30,PROD0116:1:9.23|PROD0285:5:33.77|PROD0075:2:42.82|PROD0055:1:32.88,296.6,Visa,Delivered
ORD104425,CUST01039,2025-08-10,PROD0262:4:174.58|PROD0144:5:37.09,883.77,Store Credit,Delivered
ORD104426,CUST00745,2026-03-02,PROD0008:1:165.66|PROD0219:2:122.77,411.2,Store Credit,Cancelled
ORD104427,CUST00303,2026-07-14,PROD0283:2:33.8|PROD0085:3:87.79|PROD0094:2:136.82,604.61,Amex,Delivered
ORD104428,CUST00972,2026-05-04,PROD0275:1:91.6|PROD0228:4:11.51|PROD0078:5:167.27,973.99,PayPal,Delivered
ORD104429,CUST01050,2026-06-15,PROD0258:2:29.27,58.54,Mastercard,Shipped
ORD104430,CUST00943,2026-02-07,PROD0159:5:20.43,102.15,Store Credit,Returned
ORD104431,CUST00518,2026-04-09,PROD0005:5:41.87|PROD0002:1:96.62|PROD0112:3:112.59,643.74,Amex,Shipped
ORD104432,CUST00013,2025-08-04,PROD0273:3:84.74|PROD0108:2:128.9,512.02,Store Credit,Delivered
ORD104433,CUST01049,2025-08-31,PROD0227:4:148.49|PROD0267:4:85.78|PROD0155:1:146.86|PROD0112:1:112.59,1196.53,Apple Pay,Processing
ORD104434,CUST00383,2026-01-29,PROD0293:5:26.46,132.3,Apple Pay,Returned
ORD104435,CUST00126,2026-05-29,PROD0219:1:122.77,122.77,Apple Pay,Delivered
ORD104436,CUST00267,2025-11-30,PROD0161:1:19.26|PROD0287:5:49.41|PROD0295:3:56.15|PROD0261:2:78.93,592.62,Amex,Processing
ORD104437,CUST00630,2026-01-31,PROD0160:2:27.79,55.58,Mastercard,Delivered
ORD104438,CUST00774,2026-05-24,PROD0300:2:18.47,36.94,Apple Pay,Cancelled
ORD104439,CUST01027,2025-10-20,PROD0026:4:54.92,219.68,PayPal,Delivered
ORD104440,CUST00860,2026-05-31,PROD0104:2:24.87,49.74,Apple Pay,Processing
ORD104441,CUST00552,2026-03-23,PROD0156:3:41.63,124.89,Visa,Processing
ORD104442,CUST01044,2025-10-11,PROD0108:1:128.9,128.9,Amex,Delivered
ORD104443,CUST00499,2025-11-19,PROD0137:4:26.99|PROD0087:1:72.87,180.83,Amex,Shipped
ORD104444,CUST00592,2025-11-28,PROD0163:3:76.48|PROD0112:5:112.59|PROD0293:3:26.46,871.77,Visa,Delivered
ORD104445,CUST01142,2026-04-13,PROD0105:2:114.17|PROD0243:4:47.44,418.1,Visa,Delivered
ORD104446,CUST00959,2025-12-21,PROD0048:5:19.97|PROD0063:3:122.4,467.05,PayPal,Delivered
